age,gender,nationality,num_unemployment,last_job_duration,education,num_moves,total_employment_duration,job_search_duration,wage,skill_level,industry,region,benefit_duration,training_participation,number_of_jobs,LTU
35,Female,Non-German,2,5.570770558028542,Medium,6,11.606740488566716,6.007009663337238,2941.9468104326475,Medium,Other,Urban,0,0,3,0
64,Female,German,1,1.7488387246239203,Medium,1,6.474917175873332,5.559635771917196,2320.0733977919,Low,Services,Urban,1,0,3,1
29,Female,German,4,2.203127681302442,High,4,1.630068110887179,7.460499507465899,2353.071966673829,Medium,Services,Urban,0,0,1,0
26,Female,German,2,5.486624449690339,Low,0,13.277687151259489,5.257441340951832,3576.6748817045486,Medium,Services,Urban,4,1,3,0
27,Male,German,2,2.753896818020201,Medium,2,12.76772494486029,4.853938147575557,2585.7557877359072,Low,Manufacturing,Suburban,0,0,0,1
61,Female,German,1,4.176490891903259,Medium,4,6.788988520152935,7.820503363065722,3408.7227032692663,Medium,Tech,Rural,0,0,2,1
34,Male,German,1,2.815389212398452,Medium,2,9.402301830450178,5.155741671854418,2498.5325432868185,Medium,Other,Urban,1,1,4,1
55,Female,Non-German,2,6.112614776960548,Medium,3,7.398120410069964,4.919256759469982,2096.0280858666765,Low,Tech,Urban,2,0,6,0
24,Female,German,2,3.9801592565029913,Medium,0,10.08239552443587,1.0286723968578597,3195.558366797962,Medium,Services,Suburban,1,0,3,0
63,Female,Non-German,1,4.095311543838385,Medium,0,3.9002018754732717,3.920993262792141,2922.0951952692258,Low,Services,Suburban,0,0,3,1
30,Male,Non-German,2,4.132613077467173,Low,2,3.329923519692616,4.322745042673578,3548.0994707322448,Medium,Manufacturing,Rural,9,0,0,1
57,Female,German,2,1.8897725273445753,High,5,11.243454931042093,4.919738814984051,3707.2994568251197,Medium,Services,Urban,9,0,7,1
59,Female,German,0,2.0735217261549295,Medium,1,11.75045937403839,4.555721566742274,2713.6264889972817,Medium,Services,Rural,0,0,3,1
26,Female,German,1,4.53849127911995,Medium,1,6.036831897513576,7.966100297357903,3279.147061880891,Medium,Services,Suburban,3,1,4,0
44,Male,German,0,3.252825658867235,Low,2,5.003515696155903,4.449704711097835,2688.9521716325016,Medium,Other,Suburban,2,1,5,0
19,Male,German,3,0.6447779843764541,Low,2,12.590265808578794,4.598747259522847,3506.9175712571105,Low,Manufacturing,Urban,0,0,2,1
22,Male,Non-German,1,6.746208849249561,Medium,1,5.138949922739284,6.311308394199464,3186.732368885847,High,Manufacturing,Urban,0,1,0,1
46,Male,Non-German,2,4.9561437345942,High,0,8.221645023943065,3.796636240142638,2500.9307861097805,Medium,Manufacturing,Urban,2,0,1,1
54,Female,German,2,3.075252647690038,Medium,3,7.714340086509386,9.127984309693552,2433.937687185189,Low,Manufacturing,Urban,1,0,1,1
55,Male,German,0,2.4529980364000696,High,1,2.1323762185923227,7.6043135823256245,3214.934340083068,High,Manufacturing,Suburban,1,0,2,0
36,Female,Non-German,4,3.3973517150601653,Medium,1,8.768457068314675,3.6638260957843034,3929.752842122066,Low,Services,Rural,4,0,2,1
25,Male,Non-German,2,4.035040198314855,Medium,1,8.377627813616641,8.027334171733674,3721.0369689648205,Medium,Services,Suburban,1,0,3,1
65,Male,Non-German,1,0.0,Low,2,9.440765112406424,8.443416279039907,2245.5924768160758,Medium,Manufacturing,Suburban,3,0,2,1
62,Female,German,0,7.2246994189715075,High,2,8.632923478613144,3.715770526162773,2329.725363181955,Medium,Tech,Suburban,0,1,3,0
18,Female,German,1,1.4202313816661603,Low,2,16.54274963765349,3.6696667684823514,2447.6178307468626,High,Manufacturing,Urban,2,1,3,0
39,Male,German,1,2.9961887340224855,High,0,12.64671292529292,4.779173708203732,2522.7496563322775,Medium,Services,Rural,1,0,6,0
34,Female,German,0,3.069733765558292,High,3,8.155236001819206,3.1695897605101835,1546.6719171847164,Low,Services,Suburban,2,1,4,0
24,Female,German,3,6.9937004373777025,High,4,8.520956335398155,4.439422931154454,3632.034563303776,High,Services,Urban,4,1,4,0
42,Male,German,2,2.8237523179866106,Medium,1,15.05447683100316,5.199750830562514,2635.2938117023846,High,Other,Urban,4,0,1,0
62,Female,German,0,6.177014588707259,Medium,5,11.452351144020987,7.008304722752962,3369.6594047180133,Medium,Manufacturing,Suburban,1,0,0,1
21,Female,German,2,3.813454938922228,Medium,2,3.083988558022214,6.1624510063005,2747.3935934263245,Medium,Services,Suburban,3,0,4,0
53,Female,German,1,1.0762302755881015,Low,1,11.795792891228386,5.70395698693061,2981.6272797484394,Low,Tech,Urban,8,0,2,1
23,Male,German,0,3.269414936205609,Medium,3,12.971204328239772,5.033653410150174,2451.851297271594,Medium,Services,Rural,2,0,7,0
48,Female,German,2,2.7629825565701753,Low,2,14.470868303103138,3.384088500073246,2977.3937973614084,Low,Services,Suburban,0,0,3,1
36,Male,German,4,0.8318590301915418,Medium,1,6.394033273570046,7.183435453563974,2303.0033505483916,Low,Services,Suburban,3,0,1,1
61,Male,German,3,3.715445538944483,Low,2,6.102198018124129,7.138748313647424,2983.32835778301,Medium,Services,Urban,0,0,1,1
56,Male,Non-German,2,3.0442054996997117,Low,1,4.232739914210677,4.7663028180165705,4165.778460052765,Low,Tech,Urban,6,0,4,1
44,Male,German,2,4.112843410917081,Medium,4,9.232509857344535,3.7976897177511537,3416.483774528803,Low,Manufacturing,Rural,2,0,3,0
27,Female,German,1,3.3867055591966295,Medium,3,10.931470329822798,9.112208875054167,3232.8415208210904,Medium,Manufacturing,Rural,1,0,4,1
43,Female,German,1,1.6977942059718594,Medium,3,5.946683253289982,6.493460902173863,1944.2073455728046,Low,Services,Urban,0,0,3,1
36,Female,Non-German,3,4.536667984580629,Low,5,7.4327388093233555,6.793936582650085,3453.8051216464,Low,Manufacturing,Urban,1,0,2,1
56,Male,German,2,1.751203439492842,Medium,1,0.0,6.880295721399516,3531.562707487803,Low,Services,Urban,7,1,0,1
20,Male,German,1,0.0,Low,3,14.0377962016106,3.595032602837414,3214.6125676257616,Low,Manufacturing,Urban,0,0,1,0
62,Male,German,2,3.257305895908434,Medium,3,1.7400945139996118,8.998553168033734,3171.425993390505,Medium,Manufacturing,Suburban,1,0,3,1
30,Female,German,2,1.8918525455320205,Medium,5,9.499119008771217,5.193004134111538,2887.855045111314,High,Manufacturing,Rural,8,0,3,1
45,Male,German,0,3.7642610087932695,Medium,2,8.95301933348939,7.644084007857886,3519.52201265797,Medium,Other,Urban,1,1,3,1
37,Female,German,2,6.997743471879429,Medium,0,8.183231874126387,8.916865406853557,4117.608443989218,Medium,Manufacturing,Urban,1,1,1,0
45,Female,Non-German,0,7.055479386296116,Medium,2,8.275187513358759,6.1627520640363995,3264.4225383243324,Low,Manufacturing,Rural,2,0,6,1
25,Male,German,1,2.6697541555563205,Medium,4,3.9528752971086636,3.637043182529767,2222.626256578458,Low,Manufacturing,Urban,1,0,2,0
58,Female,Non-German,3,1.3469696575078887,Medium,1,6.687739183222021,1.013058973028528,2283.8262846779558,Low,Other,Rural,0,0,2,1
56,Male,Non-German,4,4.169366563835844,Medium,4,11.87580260900868,5.923168381396124,3580.9918986167713,Medium,Tech,Suburban,0,0,5,0
18,Female,German,3,2.259548816267291,Medium,2,13.060622001746545,6.500288895465108,2229.1268759834234,Medium,Tech,Rural,2,1,4,1
20,Female,Non-German,1,3.783553044693885,Low,1,6.316396245700239,4.838449732628762,3160.8439898484557,Medium,Manufacturing,Urban,7,0,4,1
30,Male,German,2,1.6782784755462914,Medium,2,1.758321878092346,6.271370906913834,2723.5658068660077,Medium,Tech,Urban,0,0,2,1
45,Male,German,0,3.5013848320455043,Medium,2,4.885304594811814,6.8606896763421155,2142.211237315755,Low,Services,Urban,0,0,8,1
42,Female,German,3,1.3760516954130475,Medium,2,15.410788379411528,7.987855581589271,3665.815670859366,Medium,Services,Urban,1,0,5,1
50,Female,German,1,5.368506832062932,Low,3,5.123422040051096,5.542869217747581,3565.4163096495167,Medium,Services,Urban,4,1,5,1
55,Male,German,1,1.8200446184947752,Low,4,7.611185318960882,5.909316653079873,1915.4805573855851,Medium,Tech,Rural,0,0,7,1
23,Female,German,0,4.322205071469938,High,2,13.663649448079301,5.642799341132892,3385.1547698494624,Medium,Tech,Rural,6,1,2,1
61,Female,German,0,0.470465433628962,Medium,0,5.892415978651563,6.067189266653699,3268.2079959594976,Medium,Tech,Suburban,0,0,2,1
62,Female,German,1,4.562347713221382,Low,2,7.337858441409295,4.973631238152272,3669.9657618868096,High,Other,Urban,8,0,3,0
49,Male,German,1,1.0672318614635992,Medium,2,11.177993163025242,4.964069231011032,3133.425550924514,High,Manufacturing,Suburban,2,0,6,1
62,Female,German,1,3.5223536139490186,Medium,1,14.847227470118021,5.089954321455396,4141.468913404521,Medium,Services,Suburban,3,0,2,1
64,Female,German,1,5.046401946695973,High,1,5.417792541220086,6.312532483238994,2898.6712947753804,Medium,Manufacturing,Urban,1,0,6,1
38,Male,German,1,2.6000342028864414,Low,1,13.568380976484733,4.305371944297726,2782.3244820126665,Low,Tech,Rural,4,0,6,1
33,Male,Non-German,0,0.9416661785081337,Low,1,6.873885160542715,5.09801213374718,2220.1672979217274,High,Manufacturing,Urban,0,1,4,0
38,Female,German,3,3.9936250142718426,High,2,4.456285178140247,9.617179934242817,2252.846474065593,Medium,Tech,Urban,0,0,5,0
28,Male,Non-German,1,1.318037202026904,Low,1,8.998225721230229,7.792798681008765,2180.412000787649,Low,Services,Urban,1,0,4,1
54,Female,German,0,2.1915088016055426,Low,2,3.369727768925612,4.0858378454667665,3174.719716328618,Medium,Services,Suburban,5,0,2,1
53,Male,German,0,3.5309253189914545,High,4,9.888045725851525,7.729345861187136,2784.720545058826,Low,Manufacturing,Suburban,4,0,2,0
52,Male,German,0,5.72135207221541,Medium,4,20.598592044538165,7.25478414816737,3264.5545813254844,Medium,Services,Urban,2,1,6,1
36,Female,German,2,3.0531067075989378,Low,2,12.422403261014775,5.792160977042323,2032.600996430717,Medium,Tech,Urban,2,0,5,1
37,Male,German,3,3.045715019690247,Low,2,7.58040144883951,4.584054105987196,2315.4462398610176,Medium,Manufacturing,Urban,0,1,2,1
35,Female,Non-German,0,4.475025787245703,Low,2,12.208807630697734,4.356971775029525,2301.9652985795924,Low,Services,Urban,5,0,2,0
64,Male,German,0,3.100743793345994,Low,0,4.273913085530941,6.447680345566472,4735.4165881005465,High,Manufacturing,Urban,4,1,4,1
58,Female,Non-German,0,4.271060399665796,High,1,4.94530145599132,4.307532675606985,2867.454936870905,Medium,Services,Urban,3,1,3,0
31,Male,Non-German,1,5.157067092125894,Medium,0,7.691340899154942,8.19444265934365,2946.9069425831576,High,Manufacturing,Urban,1,1,3,1
32,Male,Non-German,4,2.3445256994640014,Medium,1,8.351124799399349,8.761613176910018,2938.0375941869816,Medium,Services,Rural,10,0,6,1
48,Female,Non-German,1,0.0,High,1,2.8267887231609317,5.914391004863815,4242.263456159074,Medium,Tech,Suburban,6,0,3,1
18,Male,German,0,1.3641458128290673,Medium,3,6.774090031558274,8.277561623844258,1709.3284786004292,Medium,Services,Suburban,3,0,4,0
20,Female,German,0,5.417364021670606,Low,2,7.421645132055782,5.176902103394504,2952.0803805485893,Low,Services,Urban,1,0,4,0
33,Male,German,2,2.932470437204692,Medium,2,14.167889391354535,4.571296433431761,1701.8287597233236,Low,Services,Urban,2,0,4,0
40,Female,German,1,2.3217394581442017,High,3,2.8266179346606766,8.20055036029048,1096.1485740557105,Medium,Manufacturing,Urban,2,1,4,0
28,Male,German,0,5.333569986406415,High,1,2.4558058376577083,9.159733911211015,2412.6080418466863,Low,Services,Urban,1,0,5,0
29,Female,Non-German,1,2.7973501675402086,Low,6,8.702835770418266,9.926315973984433,3329.731077202802,High,Services,Urban,1,1,0,1
27,Male,German,0,0.0,Medium,2,12.603506410909569,6.665310142954216,2361.7754191406475,Low,Manufacturing,Rural,1,0,3,0
49,Male,German,3,0.0,Medium,4,10.206372056162062,7.724220790379249,3316.6121212200987,Medium,Services,Rural,2,1,1,0
33,Male,German,1,3.8372960416338113,High,2,9.210707573691895,6.621234456932297,3085.181043603862,Medium,Services,Urban,1,0,3,0
25,Male,German,0,2.8662181168105474,Low,0,6.845567879993877,8.80675731339718,2888.7475212246336,Medium,Tech,Urban,0,0,10,1
55,Female,German,0,5.909312957658444,Medium,3,10.704419717179327,6.8665682668785175,4011.9708478173266,Medium,Other,Rural,4,1,3,1
29,Male,Non-German,3,1.5334626323916465,High,1,11.307556879266834,7.610167577324067,2523.1707601219746,Low,Manufacturing,Urban,2,0,3,1
41,Female,German,1,2.3809984759924108,Medium,1,6.970756535261294,3.7291630895942682,3304.5243370882217,Medium,Services,Suburban,0,1,2,1
45,Male,German,1,1.2309938538799603,Medium,2,4.20550195925428,5.537674449264655,1557.530590603902,Medium,Services,Rural,1,0,2,0
25,Male,German,2,1.9588116446390944,Low,1,4.231511618588763,7.627272297284471,3079.023550040847,Medium,Manufacturing,Rural,6,0,1,1
45,Female,German,2,0.0,Low,3,11.514937112190662,7.4479454881387355,2794.227170524244,Medium,Tech,Urban,4,1,4,1
53,Female,German,1,2.2286306718989364,Medium,2,1.8229067156097791,7.797806419738219,2054.20287840928,High,Tech,Urban,1,0,4,1
43,Male,German,1,2.896262272460196,High,4,14.70823670118845,6.2413092943817725,3318.7990229827246,High,Services,Urban,8,1,5,1
25,Male,German,2,2.727338315068632,Low,0,6.175497226021586,4.695955993729441,2408.839180878501,Medium,Services,Rural,0,0,6,1
45,Male,German,2,7.299106527465619,Medium,2,9.238127721216953,5.882106932962092,4385.7476617420525,Medium,Manufacturing,Rural,9,1,2,0
45,Female,German,2,6.666969154353962,Medium,2,10.806840231908371,6.094068728017007,1052.9467957240588,Medium,Services,Suburban,0,0,2,1
54,Female,German,1,1.498201058077829,Low,2,5.265257139883659,6.483481617065151,3198.606833409347,Medium,Tech,Suburban,0,0,2,1
58,Male,German,2,0.0,Medium,3,6.1604086293790195,4.064269146229826,3034.1578195667553,High,Services,Suburban,1,0,2,1
53,Female,German,2,2.801599294136887,Medium,3,8.5278800077823,5.468266828625405,2775.3089955400287,Low,Services,Suburban,1,0,1,1
44,Female,German,2,3.753020276341241,High,0,4.5851167231375705,5.822664781011742,2576.6114395815903,Medium,Services,Rural,2,0,2,1
34,Female,Non-German,0,1.2790318532343294,Medium,2,3.7294329466696983,1.5155566825119413,3054.9025599462043,Medium,Services,Suburban,4,0,4,0
26,Female,German,4,1.3780487321485542,Medium,2,4.088871021281017,7.665009562747537,3849.753046101753,Medium,Services,Suburban,5,0,4,1
50,Male,German,2,6.165109938625065,Low,3,12.836585144360846,6.328031913281222,1662.2515927390943,Medium,Services,Urban,1,0,3,0
37,Male,German,1,2.484896857709392,High,3,9.591699386861332,6.530637740896438,2355.210482551853,Medium,Services,Suburban,1,0,2,0
30,Male,German,2,4.324500371391477,Low,1,4.827331764494608,4.969007377943439,2159.746292542288,Medium,Tech,Urban,0,0,2,1
45,Male,German,2,1.1393886042911099,Medium,1,11.49103782493639,7.172500751060506,2122.1661842218455,High,Tech,Urban,0,0,2,0
65,Female,German,0,2.886119082550414,Low,2,5.048979012668472,4.336148352133125,3274.199204348341,Medium,Manufacturing,Rural,3,0,1,1
46,Female,Non-German,1,2.3273232927309744,High,1,0.19835119337037277,4.650371511537726,3471.4698277870793,Low,Other,Suburban,0,0,2,0
30,Male,German,2,1.649253522393424,Medium,2,10.787235964641411,7.256660091483593,3852.08229498563,Low,Services,Rural,3,1,3,0
63,Male,German,1,5.310600823043385,Medium,5,14.584923807239626,6.7143234722881004,3484.0782661036674,Low,Tech,Urban,2,0,2,1
52,Male,German,3,0.22224598073397184,Low,4,10.232158686076065,3.4447994696634128,3548.913539393413,Medium,Tech,Suburban,0,1,3,0
23,Female,German,1,3.6001136510225793,Medium,3,0.4506521942596624,9.154741740176071,1870.5534234069419,Medium,Services,Urban,2,0,5,1
35,Male,German,1,2.2897566890190024,Medium,4,7.905778399116983,4.483004692853706,4186.850593300767,Low,Tech,Rural,0,1,5,0
22,Female,German,2,3.829648964071749,Medium,0,6.90168800098815,5.734812890757322,2832.193975396392,Medium,Manufacturing,Urban,1,0,1,0
64,Male,Non-German,0,2.316846735563285,Low,0,9.51284865057557,9.493574773203903,3826.3968632771116,Medium,Manufacturing,Suburban,4,0,3,1
42,Male,German,1,4.734386123837878,High,0,4.610922892524823,1.8804368615798221,1899.0663868656525,Low,Services,Suburban,1,1,6,0
19,Female,German,1,1.1205948034956965,High,1,6.666090999625845,2.5874783600607207,2806.86413158542,Medium,Tech,Urban,0,1,3,1
27,Female,Non-German,2,5.315106383350624,Low,2,2.319668067909154,6.883867374177035,3754.41272685419,High,Tech,Rural,3,0,3,1
47,Male,German,1,2.942394610651157,High,1,8.887083129765543,1.0429265682923612,3022.3395541435807,Medium,Services,Rural,0,0,1,0
62,Female,Non-German,2,0.3429949419697529,Medium,1,2.4684163229098486,1.9130129950297574,2396.824091767673,Medium,Services,Urban,4,0,2,0
22,Female,German,2,4.360430911805647,Medium,0,9.749697942891737,8.350315652588282,4047.850668153699,Medium,Services,Urban,1,0,0,0
50,Female,Non-German,0,2.602300512964698,Medium,3,4.997811243987806,5.18225326319182,2062.868486324809,Medium,Other,Urban,1,1,2,0
18,Male,German,4,0.0,Medium,3,0.0,10.392179118593631,2983.6586062023907,Medium,Services,Urban,5,0,4,0
35,Female,Non-German,3,3.6649361675177405,Medium,2,11.175032572396532,3.9304604438928674,3512.136568706116,Medium,Tech,Rural,3,0,5,1
49,Male,Non-German,0,5.0131914305554,Medium,2,9.9761600768496,5.363036402259039,4676.552263968292,High,Services,Rural,0,0,6,1
64,Female,German,1,5.564271480720262,Medium,1,13.411768191082796,7.081261452357172,2633.3155258034353,High,Services,Urban,1,0,6,1
28,Male,Non-German,1,2.243296234800467,Medium,0,0.0,6.943056968350478,2778.8389970721305,Medium,Services,Urban,6,0,6,1
38,Male,German,2,3.2906361106514757,Medium,1,5.381801840654468,5.49020076902231,2644.24709331962,Low,Other,Suburban,0,1,3,1
43,Male,German,1,3.101072685585823,Low,0,8.526371842247464,4.703079978115164,3190.776127131638,Medium,Services,Urban,2,0,3,1
42,Female,German,0,5.979605263142707,High,4,10.286823572145266,6.462724648682581,3470.342614398292,Medium,Other,Urban,3,1,5,0
39,Male,German,0,1.3790228352533664,Medium,2,2.148464249042272,8.753771772351698,3874.650702934655,Medium,Manufacturing,Urban,2,0,2,0
44,Female,German,1,2.070681095590917,Low,1,9.725839830908862,7.52561737914659,3604.838220784648,Low,Services,Suburban,4,0,4,1
30,Female,German,1,1.3305593811003873,Low,5,5.71289236556245,4.73506316737973,2602.100680279769,Low,Tech,Suburban,3,0,4,1
50,Male,German,1,0.10169895377422611,Medium,1,0.5796853460530409,4.01645470784132,3650.696818103539,Medium,Tech,Suburban,3,0,4,0
51,Female,Non-German,4,3.495574362104164,High,2,4.997276051793378,4.614422024580084,3073.2365152357825,Low,Other,Urban,5,1,5,1
58,Male,Non-German,0,6.202596663555175,Medium,3,10.057508546455427,3.4525142292683686,3596.2017830545637,Medium,Manufacturing,Rural,3,0,4,0
52,Female,German,3,2.603031082969878,Medium,1,0.7468077105347977,6.294818964654489,3641.893946316705,Medium,Manufacturing,Suburban,1,0,6,1
18,Male,German,4,1.2362067569137314,Low,1,10.548207358435034,7.627572357468567,4304.100596807862,Medium,Services,Rural,1,0,3,1
38,Female,German,1,3.3737194044641368,Medium,2,9.133512009607049,5.857320002999193,2716.327493997615,Low,Manufacturing,Urban,3,0,0,0
65,Female,German,1,4.178236357545312,High,1,6.984563691419715,9.439533585859031,2563.5579178104904,Low,Other,Rural,6,1,2,1
23,Female,German,1,2.6872737251268553,Medium,1,1.4592099600630037,9.55082915030938,3357.7307304685764,Low,Manufacturing,Rural,0,0,5,0
45,Female,German,0,5.8070706639083545,Low,2,1.7802047062634028,6.615470537656843,3946.0135341362507,Low,Services,Urban,1,1,1,1
34,Male,German,3,1.3752762114249562,Medium,0,6.406073419470582,7.403875480953367,3046.451064019548,Medium,Manufacturing,Urban,8,0,2,1
22,Female,Non-German,2,2.4260607269752743,Low,3,3.5002399124600627,4.199084044061104,3998.169833487855,Medium,Services,Rural,2,0,7,1
48,Female,German,1,3.591975809685924,Medium,1,6.664965578037452,5.2783870123216445,3552.046671846933,Low,Services,Suburban,0,0,2,0
22,Female,German,3,3.7859275052356542,Medium,1,11.624728629393196,8.544540755533099,2839.027617686327,Low,Manufacturing,Rural,3,1,5,0
55,Male,German,4,3.0944561845963214,Medium,1,6.9079151303362885,4.841454765423117,3450.6684024471247,Low,Services,Suburban,14,1,4,0
20,Female,German,0,0.4431601552857036,Low,3,6.7982202490753405,8.974759614032903,2652.138566985811,High,Services,Suburban,5,0,2,0
40,Female,German,3,7.676022808412659,High,3,6.8013888973407495,8.225128204149666,3190.8800586128805,Medium,Other,Urban,4,0,2,1
54,Female,German,1,2.5280601699078002,Medium,1,12.05360772386016,7.503247922092715,2141.4726841350116,High,Manufacturing,Urban,0,0,1,1
54,Male,German,2,3.2205350371693138,Medium,2,13.173479549942684,3.6546102206807203,2945.47469565245,High,Services,Rural,6,0,0,0
27,Female,German,1,4.233522186345961,Medium,2,9.687734848694042,5.376027031859357,3799.751323156285,Medium,Other,Urban,2,0,2,1
27,Male,Non-German,1,1.7269892747009412,Medium,2,8.54636606959357,7.288417677688256,3613.7175211485937,Medium,Tech,Urban,6,0,3,1
36,Female,Non-German,3,3.113852841741552,Medium,1,8.918250459423847,4.028503850995939,3496.6733984266707,Low,Other,Suburban,1,0,3,1
34,Male,German,2,1.645619524693411,Medium,2,13.711807609012345,5.619845505566803,3229.9837400118568,Medium,Other,Suburban,0,0,2,1
38,Female,German,2,3.8311014829484615,Medium,2,9.905011040348883,7.504261898255276,3127.8768397702356,Low,Services,Urban,1,0,3,0
31,Female,German,0,2.447954702888861,Low,0,14.08975563902618,4.863655544155408,1986.3543183479464,High,Services,Urban,0,1,2,0
26,Male,German,1,3.5374370546093368,High,3,6.323660592051696,4.307091017462704,2835.131701569117,Low,Manufacturing,Urban,3,0,5,0
63,Female,German,1,0.9069253070287968,Medium,1,2.6577239211942194,2.3984510824236414,3146.0926269323168,Medium,Services,Urban,9,1,2,0
18,Male,German,2,1.3421671319875887,Low,4,5.323762064137128,5.226731604571383,2100.4772034077823,Low,Tech,Suburban,3,0,3,1
62,Female,German,3,0.2697186462863961,Medium,3,5.748812276991874,7.546363025620275,1598.5952665680936,High,Services,Urban,6,0,1,1
30,Female,German,3,1.5789398413475846,High,4,14.418111710945174,4.254192649347004,3903.0661975547573,Medium,Tech,Rural,1,0,4,0
21,Female,German,2,0.0,High,3,10.945654978144054,6.0357442129354135,3040.670821287871,Medium,Tech,Rural,4,0,0,0
18,Female,Non-German,0,2.385799588624346,Medium,0,5.4501739027295475,5.551581456411865,3167.9834246062264,Medium,Services,Suburban,5,0,1,0
57,Female,Non-German,2,1.9315194560741473,Low,2,11.23364470773079,4.666752888063905,3444.501458235898,Medium,Tech,Urban,3,0,6,1
49,Male,Non-German,0,3.301821927250139,Medium,2,7.481675555632071,7.6754111987517755,2214.2664396120554,Medium,Services,Suburban,2,1,3,1
51,Male,German,2,3.0892154488685786,Low,1,14.53820676830786,9.284544562331792,2677.2033647498974,High,Manufacturing,Urban,2,0,4,1
45,Female,Non-German,3,5.514159536962141,High,1,6.665195021243818,8.008675887283406,4203.254083616159,Low,Tech,Urban,3,1,5,0
48,Female,German,1,8.188620369548222,Low,1,1.8444429716856465,4.608127195098571,2609.0756827106134,High,Services,Rural,0,0,8,0
25,Female,Non-German,3,5.275078026301269,Low,4,7.252995733997268,9.98473132769189,2787.315763642513,Medium,Tech,Urban,4,0,7,1
56,Female,German,1,2.093784821249824,Medium,1,6.667382671690815,8.00280582046013,2464.4094679982554,High,Services,Rural,9,0,3,1
43,Male,Non-German,0,2.01321850058022,Medium,2,2.6270934082067257,5.0852858620714185,2407.3166188154714,Medium,Services,Urban,1,1,3,1
51,Female,German,3,4.73732608471143,Medium,0,10.343647029113228,4.449347235776172,3884.385081873692,Medium,Tech,Urban,3,0,1,0
20,Male,Non-German,0,0.0,Medium,1,13.69887532126819,8.242078527689847,1018.6547551759822,High,Services,Rural,4,1,7,0
29,Female,Non-German,2,2.369594147673042,Low,4,3.5100627051085356,6.347538403914546,2634.388944118242,Medium,Services,Suburban,3,0,8,1
18,Male,German,2,2.523694129912284,Low,0,11.890841571688696,4.298470302624545,3180.328114103994,Medium,Manufacturing,Suburban,2,1,1,1
61,Male,German,4,4.168262969637623,Medium,2,5.573476690711448,5.703782041056233,4357.432878992231,Low,Tech,Suburban,6,0,5,0
22,Male,Non-German,3,4.227732692281561,Low,0,7.901125773506908,5.185606364237278,2091.8197152892462,Low,Manufacturing,Urban,1,0,3,1
47,Male,German,2,1.5108789192139416,Medium,3,7.480911102406164,4.351881762623925,1955.4629223710067,Medium,Tech,Suburban,0,0,5,0
47,Female,Non-German,2,2.171254676589632,Medium,2,7.901156539724303,8.029172506522935,2311.919742937548,Medium,Services,Urban,5,0,2,1
34,Male,German,3,3.8902085096654133,Medium,2,9.892330687980229,7.563448376628626,3561.364317431641,Medium,Services,Suburban,3,0,3,0
65,Male,German,2,1.4021586881624704,High,2,3.903269438209062,7.677082955118521,3100.228370622952,Low,Other,Suburban,5,0,4,0
64,Male,German,2,5.4122368695485665,High,1,13.173200436424914,7.649340786639026,1845.8914631894554,Medium,Manufacturing,Rural,0,0,6,1
40,Male,German,0,4.218350466880482,High,2,10.014171026867052,4.167932510584805,3079.6460780799734,Medium,Services,Suburban,0,0,1,0
32,Male,Non-German,2,3.343019096389687,Low,2,11.342331105358909,4.792625456406006,4241.150212711431,Medium,Tech,Urban,8,0,7,1
54,Male,German,1,3.781881196561839,Low,3,4.879736188299539,8.917315045875323,3211.5843208585084,High,Tech,Suburban,0,0,3,1
38,Female,German,2,2.0662187661184004,Medium,3,3.5409045558510117,6.216024244877997,3131.6463125029177,Medium,Services,Urban,4,0,4,0
31,Female,German,2,1.7474171556247626,High,1,12.730853727497614,3.059058612591394,3179.7936956657395,Low,Services,Urban,5,1,6,0
19,Female,German,2,2.150555567722558,High,3,3.369003016544803,6.433888655191493,3331.602176450293,High,Tech,Urban,3,1,2,0
28,Male,Non-German,2,3.999933384519699,High,3,8.597220964901766,7.309582523336267,1986.3187508785293,Medium,Tech,Suburban,0,0,0,0
56,Male,Non-German,2,3.402029961417307,Low,4,12.075983326751762,7.048082874740417,2814.460798309102,Medium,Tech,Urban,3,1,1,0
55,Female,German,2,2.15457108061458,High,0,7.492792123580563,4.124260793676722,2856.195093538874,Low,Services,Urban,6,0,4,0
51,Female,Non-German,1,4.499163486615311,Medium,1,12.680308252118525,9.773443118515107,2613.224784018,Medium,Other,Rural,1,0,3,1
55,Male,Non-German,2,2.6521071553276925,Low,0,6.913766784824661,2.9988108257824946,3548.8972870190964,Low,Services,Suburban,1,0,3,0
51,Male,German,4,1.613378508821664,Medium,1,2.8903280048758733,6.221792860326825,2492.8052293947885,Medium,Manufacturing,Urban,1,1,4,1
35,Male,Non-German,0,3.5086830185970412,Low,0,9.49669016443527,9.473105705532166,2712.0252628607004,Low,Services,Urban,0,0,5,1
47,Male,German,0,0.9739409767543243,Medium,2,8.793184134857814,7.18331416787089,1991.8618554766458,Low,Manufacturing,Suburban,6,1,1,1
32,Male,German,1,0.0,Medium,5,18.751904975229643,7.67243913810271,3302.648447712687,Low,Manufacturing,Rural,6,1,7,1
44,Female,Non-German,0,2.989790848869472,Medium,0,4.219564535547921,3.8936717016597293,3753.5223694088168,Low,Services,Urban,18,0,6,1
51,Female,German,3,1.6851724125782328,Medium,6,6.992611578682596,6.694092915193742,2711.183585918171,Low,Manufacturing,Rural,2,0,2,1
